 ALL 	  AA 	  AB 	  BB 
1.0010	0.9984	1.0906	0.9980
0.9996	1.0001	1.0014	1.0030
1.0002	1.0005	1.0010	1.0008
1.0022	1.0093	1.0062	1.0009
1.0044	1.0002	1.0048	1.0046
1.0018	1.0045	0.9995	1.0020
0.9994	0.9998	1.0011	0.9982
0.9997	0.9994	1.0000	0.9985
1.0000	1.0010	1.0002	1.0005
1.0018	0.9978	1.0019	1.0009
1.0017	0.9998	0.9988	0.9988
1.0002	0.9918	1.0010	0.9967
1.0006	1.0001	0.9998	1.0028
1.0009	1.0005	1.0004	1.0003
1.0017	1.0043	1.0047	0.9999
1.0000	1.0010	1.0013	0.9997
1.0004	1.0004	1.0000	1.0051
0.9995	0.9957	1.0000	1.0058
1.0005	1.0000	0.9885	1.0005
0.9995	0.9995	1.0037	0.9980
0.9985	0.9997	1.0032	1.0003
1.0012	1.0006	0.9995	1.0002
1.0005	1.0011	0.9994	0.9999
1.0004	1.0003	0.9971	1.0007
0.9995	1.0240	0.9995	1.0058
0.9988	0.9855	1.0011	1.0000
0.9989	1.0068	0.9999	0.9995
1.0010	1.0064	1.0004	1.0013
1.0004	1.0005	0.9997	0.9999
0.9997	1.0014	1.0013	1.0017
1.0006	1.0009	0.9995	1.0009
1.0018	1.0007	0.9994	0.9991
1.0005	0.9974	1.0004	0.9993
1.0015	1.0004	1.0002	1.0001
1.0002	0.9977	0.9992	1.0001
0.9975	1.0006	0.9994	1.0101
0.9987	1.0009	1.0020	1.0036
0.9992	1.0015	1.0005	1.0008
1.0018	0.9998	0.9996	1.0005
0.9963	0.9995	0.9997	1.0024
1.0017	1.0016	0.9962	1.0017
0.9991	1.0049	1.0025	1.0006
0.9988	1.0041	1.0057	0.9985
1.0005	1.0017	1.0067	0.9995
1.0015	0.9992	1.0108	1.0016
1.0009	1.0007	1.0008	0.9994
1.0014	1.0005	1.0034	1.0019
1.0040	0.9995	0.9995	1.0050
1.0438	0.9995	1.0031	1.0007
1.0829	1.0003	1.0001	1.0022
1.0000	1.0024	1.0000	1.0016
1.0003	0.9917	0.9980	0.9994
0.9954	1.0012	1.0012	1.0004
0.9998	1.0021	1.0017	0.9994
0.9977	1.0000	0.9990	1.0011
0.9986	1.0002	0.9997	1.0016
1.0045	1.0010	0.9983	0.9989
0.9998	1.0000	1.0011	1.0011
0.9986	1.0024	0.9995	0.9992
1.0001	1.0008	1.0032	1.0013
1.0003	1.0876	1.0005	0.9983
0.9996	0.9998	0.9999	0.9986
1.0007	1.0003	1.0020	1.0021
0.9975	0.9997	0.9999	0.9996
1.0028	0.9999	0.9997	1.0028
1.0009	1.0002	1.0005	0.9993
1.0038	1.0005	0.9979	1.0018
0.9992	1.0006	0.9999	0.9992
1.0028	0.9984	0.9986	1.0019
1.0005	1.0030	1.0028	1.0069
1.0003	1.0042	1.0007	0.9957
0.9990	1.0008	0.9997	0.9626
1.0000	1.0018	1.0001	0.9985
0.9989	1.0008	1.0002	0.9996
0.9990	1.0071	1.0111	0.9994
1.0047	1.0019	0.9983	1.0019
1.0002	1.0031	0.9962	0.9999
1.0044	1.0004	0.9929	0.9997
1.0025	0.9997	1.0021	0.9997
0.9973	1.0015	0.9998	1.0022
1.0008	1.0010	1.0000	1.0008
1.0002	1.0004	1.0003	1.0006
1.0012	1.0008	1.0026	1.0040
0.9999	0.9997	1.0664	0.9986
0.9993	1.0010	1.0016	1.0574
1.0004	1.0009	1.0013	0.9976
0.9982	1.0008	0.9985	1.0017
1.0002	0.9993	1.0033	1.0037
1.0048	0.9994	0.9984	1.0519
0.9983	1.0046	0.9822	1.0006
1.0015	0.9985	0.9976	1.0013
0.9973	0.9978	1.0279	1.0009
1.0000	1.0131	1.0304	0.9991
1.0000	0.9994	0.9773	0.9985
1.0010	0.9993	0.9962	1.0002
0.9998	0.9978	1.0010	1.0017
0.9998	1.0003	1.0022	1.0011
0.9994	1.0044	1.0022	1.0013
0.9998	0.9996	1.0005	1.0001
1.0009	0.9991	0.9994	0.9991
0.9987	1.0073	0.9990	0.9996
1.0031	0.9997	1.0014	1.0016
1.0011	0.9996	1.0029	0.9991
1.0016	1.0037	0.9999	1.0012
1.0006	0.9985	0.9980	0.9992
1.0009	1.0000	1.0017	1.0017
1.0022	1.0080	1.0012	0.9979
1.0010	0.9967	1.0006	1.0024
0.9986	1.0005	1.0011	0.9990
0.9922	0.9979	0.9984	1.0050
0.9993	1.0004	0.9990	1.0005
0.9945	1.0022	1.0012	1.0016
1.0004	1.0013	0.9997	0.9997
1.0016	1.0008	1.0003	1.0009
1.0016	1.0055	1.0008	1.0002
1.0000	1.0007	0.9993	1.0009
0.9999	1.0004	0.9996	1.0017
1.0011	1.0004	0.9995	1.0031
0.9997	1.0026	1.0010	0.9981
0.9986	0.9993	0.9996	1.0012
1.0013	0.9992	0.9994	0.9987
0.9971	1.0001	0.9994	0.9992
0.9989	1.0106	0.9999	1.0010
1.0025	1.0004	1.0011	0.9994
0.9992	1.0055	0.9990	0.9994
0.9997	1.0001	1.0007	1.0008
1.0008	0.9992	1.0029	0.9981
1.0001	0.9964	0.9981	0.9995
1.0051	0.9945	0.9994	1.0007
1.0028	1.0000	1.0016	1.0004
1.0003	1.0080	1.0008	1.0004
1.0074	0.9994	0.9997	0.9998
1.0004	0.9971	1.0004	0.9985
0.9996	0.9997	1.0789	0.9994
1.0028	1.0007	1.0012	1.0016
1.0001	0.9990	1.0011	0.9996
1.0012	1.0006	1.0042	1.0008
1.0005	0.9992	1.0135	0.9994
0.9996	1.0016	0.9992	1.0003
1.0000	0.9993	0.9988	1.0041
0.9996	1.0067	0.9988	0.9995
0.9970	0.9999	1.0031	1.0000
1.0002	0.9982	1.0004	1.0023
1.0002	1.0002	1.0016	1.0016
0.9954	1.0011	1.0000	1.1082
0.9864	1.0005	0.9997	0.9986
0.9992	0.9999	1.0020	1.0238
1.0035	0.9992	0.9990	1.0010
1.1055	1.0002	1.0024	1.0011
1.0305	0.9996	1.0121	1.0023
1.0112	0.9990	0.9996	1.0005
1.0141	1.0001	1.0143	1.0000
0.9995	0.9989	1.0004	1.0027
1.0004	1.0025	1.0012	1.0011
0.9987	1.0029	1.0045	1.0004
0.9987	1.0007	1.0001	0.9979
1.0005	0.9986	0.9977	0.9985
0.9999	0.9994	1.0012	1.0004
1.0016	0.9996	0.9935	1.0015
1.0010	0.9993	1.0220	1.0296
1.0003	0.9971	1.0260	0.9862
0.9971	0.9983	1.0000	1.0014
0.9992	0.9999	0.9997	0.9994
1.0055	1.0006	1.0001	1.0071
1.0266	0.9987	1.0009	1.0025
1.0223	0.9994	1.0025	0.9996
1.0059	0.9996	0.9982	0.9996
1.0027	1.0039	1.0037	1.0281
1.0357	1.0023	1.0024	1.0008
1.0050	1.0018	1.0008	1.0009
1.0000	0.9989	1.0012	1.0051
1.0044	0.9997	1.0057	1.0074
1.0014	0.9701	1.0054	1.0019
1.0002	1.0002	0.9998	1.0022
0.9988	1.0003	0.9928	1.0003
1.0011	1.0005	1.0010	0.9934
1.0080	1.0004	1.0031	1.0010
1.0070	1.0006	1.0123	1.0004
1.0039	0.9796	0.9986	0.9991
1.0035	0.9993	0.9998	0.9982
0.9995	0.9994	0.9990	0.9980
1.0000	0.9999	1.0019	0.9987
1.0013	0.9991	1.0025	1.0009
1.0100	0.9990	1.0023	1.0013
0.9989	0.9990	0.9997	1.0026
1.0017	1.0024	1.0008	1.0014
1.0009	0.9996	0.9979	1.0099
0.9994	0.9995	0.9967	1.0001
1.0006	0.9993	1.0005	1.0033
1.0010	1.0018	0.9993	1.0048
1.0028	1.0004	1.0000	0.9997
0.9990	0.9999	1.0004	0.9999
1.0004	1.0019	1.0007	0.9996
1.0000	1.0008	1.0012	1.0017
1.0019	0.9975	0.9982	1.0000
1.0023	1.0020	1.0014	1.0012
1.0050	0.9973	1.0001	0.9992
0.9999	0.9999	0.9980	0.9993
1.0007	1.0012	1.0018	0.9997
1.0050	1.0153	0.9999	0.9996
0.9993	1.0015	1.0003	0.9986
1.0006	0.9980	0.9980	1.0013
1.0006	1.0017	1.0000	0.9987
1.0083	1.0004	1.0011	1.0012
0.9997	1.0015	1.0010	1.0005
1.0004	1.0031	0.9999	1.0016
1.0016	0.9995	1.0032	1.0019
0.9990	1.0038	1.0002	1.0014
0.9988	1.0019	1.0030	1.0025
1.0029	0.9998	0.9997	0.9995
0.9996	0.9991	1.0007	1.0004
0.9999	1.0007	1.0000	1.0016
1.0005	1.0012	1.0010	0.9977
0.9999	0.9994	0.9998	1.0003
0.9994	1.0020	0.9988	0.9987
0.9992	0.9953	1.0091	0.9996
1.0006	0.9999	1.0006	1.0010
0.9990	0.9993	1.0023	0.9994
1.0012	1.0012	1.0023	1.0010
0.9995	1.0002	1.0019	1.0011
1.0010	1.0026	1.0003	0.9997
1.0016	1.0006	1.0007	1.0000
0.9809	1.0037	1.0062	1.0020
0.9783	0.9977	0.9990	1.0006
0.9970	1.0012	0.9968	1.0000
1.0000	1.0007	1.0011	1.0023
1.0031	1.0034	1.0019	0.9991
0.9995	1.0003	1.0028	1.0011
1.0008	1.0011	0.9996	1.0003
1.0001	0.9949	1.0020	1.0011
0.9996	1.0226	1.0073	1.0012
1.0009	1.0005	0.9933	1.0016
0.9982	1.0000	0.9935	0.9988
1.0018	1.0003	1.0044	1.0026
1.0004	0.9987	0.9980	0.9995
0.9995	1.0003	0.9994	1.0007
1.0013	1.0006	0.9976	0.9988
1.0003	1.0012	1.0023	0.9993
0.9991	0.9996	1.0005	1.0153
1.0011	0.9988	1.0090	1.0003
0.9980	1.0000	1.0245	1.0010
0.9999	1.0042	1.0008	1.0013
0.9986	1.0002	1.0014	1.0010
1.0012	0.9999	0.9995	0.9999
0.9988	1.0022	1.0012	1.0004
1.0012	0.9980	1.0003	0.9991
1.0011	0.9683	0.9991	1.0083
1.0018	1.0045	1.0041	1.0003
1.0006	1.0019	0.9995	0.9972
0.9988	1.0000	0.9988	1.0007
0.9998	0.9991	1.0044	0.9985
1.0010	0.9993	0.9989	0.9987
0.9996	0.9995	1.0004	0.9997
1.0006	0.9982	0.9978	1.0000
1.0000	1.0018	0.9988	1.0013
1.0018	0.9994	1.0130	1.0003
1.0011	1.0001	1.0642	1.0006
0.9997	1.0032	0.9971	0.9886
0.9991	0.9998	1.0053	0.9929
1.0009	0.9990	0.9984	0.9990
0.9992	0.9998	0.9986	1.0078
0.9999	0.9993	1.0003	1.0039
1.0244	0.9973	1.0019	1.0013
0.9765	1.0001	1.0000	0.9994
0.9989	0.9976	1.0001	1.0041
0.9733	0.9904	1.0038	1.0010
1.0007	1.0003	1.0014	1.0124
1.0015	1.1129	1.0000	1.0003
1.0316	1.0003	0.9989	0.9997
0.9994	1.0037	1.0021	1.0005
1.0048	0.9991	0.9995	1.0003
1.0013	1.0002	1.0000	0.9988
1.0023	0.9991	0.9957	1.0111
1.0046	0.9977	1.0002	1.0337
0.9907	1.0013	1.0011	1.0083
0.9997	0.9985	0.9997	1.0019
1.0018	1.0029	1.0012	1.0005
1.0023	1.0009	1.0019	0.9995
1.0014	1.0003	0.9992	1.0047
0.9972	1.0027	0.9990	0.9995
1.0032	0.9998	0.9993	0.9978
1.0007	1.0018	1.0015	0.9995
1.0021	1.0009	1.0004	1.0003
0.9993	1.0016	1.0011	1.0168
0.9995	1.0039	1.0000	1.0013
1.0004	1.0006	1.0029	1.0151
1.0009	1.0022	1.0002	1.0003
1.0011	1.0009	1.0006	0.9988
1.0005	1.0017	0.9978	1.0005
1.0020	1.0022	0.9993	1.0013
1.0017	1.0007	1.0007	0.9996
1.0025	1.0006	1.0015	0.9996
0.9993	0.9998	1.0005	1.0060
1.0007	1.0006	1.0010	1.0044
1.0055	1.0004	0.9988	1.0020
1.0018	1.0266	1.0003	0.9996
0.9996	0.9994	1.0015	0.9976
1.0000	1.0014	0.9979	1.0005
1.0019	1.0027	1.0023	0.9990
0.9994	1.0013	0.9985	1.0012
1.0069	0.9989	1.0018	0.9995
0.9967	0.9997	0.9972	1.0005
0.9998	1.0010	1.0012	0.9991
1.0019	0.9995	0.9997	1.0047
1.0003	0.9989	1.0021	1.0015
1.0009	1.0023	0.9999	1.0009
0.9998	1.0004	0.9837	0.9991
0.9984	1.0006	0.9952	1.0005
1.0791	1.0005	1.0002	1.0005
1.0101	1.0011	0.9997	0.9993
1.0170	1.0023	1.0005	1.0011
0.9994	0.9999	1.0012	1.0000
1.0045	1.0000	1.0006	0.9986
1.0016	1.0056	1.0024	0.9997
1.0003	0.9978	1.0007	0.9998
0.9994	0.9978	0.9981	1.0002
1.0004	1.0872	0.9997	1.0019
1.0037	1.0007	0.9997	1.0011
0.9995	0.9989	1.0017	1.0031
0.9969	1.0006	1.0003	1.0008
1.0011	0.9993	0.9974	1.0003
1.0021	0.9971	0.9810	1.0000
0.9991	0.9975	1.0024	1.0024
1.0016	0.9984	0.9643	1.0002
1.0001	1.0000	1.0021	1.0002
1.0092	1.0042	0.9995	0.9997
0.9995	0.9989	1.0014	1.0009
1.0025	1.0005	1.0037	0.9971
0.9972	0.9987	1.0011	1.0131
1.0072	1.0107	0.9997	1.0103
1.0009	1.0002	1.0005	1.0004
0.9999	1.0024	1.0010	1.0075
0.9995	0.9995	1.0007	1.0005
0.9985	0.9998	1.0001	1.0005
1.0035	1.0020	1.0008	0.9990
1.0000	1.0010	1.0003	0.9953
1.0001	0.9997	1.0008	1.0023
1.0009	1.0281	0.9992	1.0008
1.0014	1.0007	1.0000	1.0001
0.9995	1.0053	1.0066	0.9985
0.9997	1.0002	1.0052	1.0009
0.9990	0.9989	0.9993	1.0790
0.9998	1.0013	1.0050	1.0109
0.9970	1.0007	1.0009	0.9927
1.0020	1.0049	1.0016	1.0023
0.9989	0.9986	1.0053	1.0045
1.0000	0.9976	1.0378	0.9845
0.9998	0.9921	1.0010	1.0019
1.0070	0.9959	1.0010	1.0091
1.0073	1.0004	1.0017	1.0922
0.9999	0.9998	1.0006	1.0020
0.9994	0.9985	1.0005	1.0006
1.0010	0.9989	0.9970	0.9971
1.0009	1.0006	0.9979	0.9991
1.0542	0.9995	1.0014	0.9984
1.0012	1.0009	1.0042	1.0000
0.9993	1.0009	0.9987	0.9988
1.0046	0.9998	1.0024	1.0003
1.0017	0.9993	0.9994	1.0031
0.9997	0.9993	0.9989	1.0001
1.0001	0.9994	0.9987	1.0000
1.0010	1.0003	1.0019	0.9990
0.9980	1.0004	0.9996	1.0008
1.0003	1.0037	1.0015	0.9970
1.0003	1.0016	0.9994	1.0009
1.0000	1.0020	1.0012	0.9987
1.0016	1.0003	1.0021	1.0006
1.0008	0.9986	1.0030	1.0000
1.0034	0.9984	1.0003	1.0003
0.9990	1.0041	0.9985	0.9993
0.9980	1.0019	0.9980	1.0040
1.0005	1.0101	1.0000	1.0001
1.0005	1.0016	0.9992	1.0008
1.0029	0.9988	1.0012	0.9999
1.0006	0.9849	0.9998	1.0011
0.9976	0.9972	0.9991	0.9994
1.0007	1.0014	1.0006	1.0007
1.0017	1.0025	0.9987	1.0015
1.0003	0.9998	0.9996	1.0002
1.0015	1.0047	1.0027	1.0016
1.0010	1.0025	1.0038	0.9987
0.9999	1.0024	1.0006	1.0004
0.9995	1.0001	1.0022	0.9992
1.0023	1.0004	0.9989	0.9953
1.0016	1.0036	1.0027	1.0026
1.0027	1.0012	1.0013	1.0014
1.0018	0.9994	1.0003	0.9978
0.9998	0.9985	0.9990	1.0543
1.0248	1.0017	0.9982	0.9987
0.9997	0.9995	1.0049	0.9968
0.9986	1.0015	1.0007	1.0025
1.0009	1.0323	0.9970	1.0017
0.9982	0.9989	0.9998	0.9997
1.0004	1.0013	1.0038	1.0038
1.0007	0.9959	1.0007	0.9976
0.9999	1.0006	0.9998	0.9984
0.9997	1.0012	1.0015	0.9990
1.0000	0.9985	1.0004	1.0019
1.0031	1.0051	1.0038	1.0009
1.0005	0.9995	1.0001	0.9992
0.9988	1.0001	1.0150	0.9990
0.9996	1.0054	1.0179	1.0002
1.0005	0.9999	1.0286	0.9992
1.0007	1.0066	1.0023	0.9988
0.9998	1.0070	0.9993	1.0010
0.9981	0.9988	1.0004	0.9992
1.0008	0.9995	1.0002	0.9999
0.9963	0.9992	1.0014	1.0063
1.0015	1.0112	0.9977	0.9975
1.0033	1.0003	1.0003	0.9955
1.0056	1.0009	0.9996	1.0031
0.9994	0.9999	1.0009	0.9996
1.0007	0.9958	1.0010	1.0011
0.9998	1.0065	0.9978	1.0022
1.0002	1.0002	1.0010	1.0045
0.9990	0.9997	1.0016	1.0012
0.9986	1.0003	1.0003	1.0024
0.9994	1.0000	1.0000	0.9995
0.9993	1.0004	0.9976	1.0009
0.9997	1.0003	1.0009	0.9980
1.0015	1.0021	0.9999	0.9976
1.0060	1.0007	1.0012	0.9997
1.0006	0.9992	0.9999	1.0023
1.0029	0.9995	0.9998	1.0006
1.0022	1.0021	0.9990	1.0015
1.0001	1.0005	0.9984	1.0010
0.9995	1.0027	0.9998	1.0020
1.0016	1.0011	1.0090	0.9998
1.0009	1.0036	1.0116	1.0001
1.0033	1.0011	0.9985	1.0003
1.0009	1.0831	0.9971	1.0028
1.0244	1.0009	1.0014	1.0023
1.0020	1.0010	1.0017	1.0013
1.0036	0.9992	0.9990	1.0012
1.0105	1.0002	1.0001	0.9955
0.9994	0.9997	1.0008	1.0010
0.9984	0.9999	1.0006	0.9989
1.0024	0.9981	0.9987	1.0019
0.9999	1.0007	1.0022	1.0021
1.0008	0.9991	1.0013	1.0001
1.0009	1.0017	1.0011	0.9980
0.9987	0.9993	1.0003	1.0010
1.0009	1.0012	0.9974	1.0733
0.9950	1.0041	1.0001	0.9993
1.0011	1.0086	1.0010	1.0013
1.0006	0.9946	0.9984	1.0014
1.0014	0.9975	1.0028	1.0023
0.9981	1.0080	0.9975	1.0026
0.9975	1.0004	1.0026	1.0001
1.0031	1.0661	0.9924	1.0001
1.0014	1.0052	0.9999	0.9961
0.9985	0.9988	1.0002	1.0009
1.0013	0.9978	1.0008	0.9986
1.0032	1.0007	1.0006	0.9995
1.0012	1.0018	1.0002	0.9953
1.0001	1.0019	1.0005	0.9947
0.9988	0.9997	1.0019	1.0019
0.9985	1.0013	0.9985	1.0027
0.9992	0.9999	0.9996	1.0021
0.9996	1.0007	1.0012	1.0011
0.9998	1.0653	1.0006	1.0008
0.9990	1.0000	1.0025	0.9992
0.9996	0.9985	1.0003	1.0019
1.0001	1.0011	0.9995	1.0005
1.0000	1.0014	1.0002	1.0002
1.0007	1.0012	0.9992	1.0021
1.0005	1.0006	0.9992	1.0001
1.0010	1.0008	0.9991	0.9995
1.0012	1.0000	0.9994	1.0030
0.9998	1.0008	0.9997	1.0078
0.9994	0.9964	0.9990	1.0074
1.0011	1.0001	0.9997	1.0054
1.0015	1.0003	0.9993	1.0520
1.0195	0.9935	0.9994	1.0232
1.0012	1.0068	1.0014	1.0785
1.0005	1.0007	0.9976	1.0148
1.0013	0.9989	0.9969	1.0796
1.0024	1.0020	0.9991	1.0006
0.9994	0.9996	0.9998	1.0042
0.9981	1.0007	1.0012	1.0071
1.0002	1.0003	1.0055	0.9978
0.9995	0.9981	1.0035	1.0015
1.0017	0.9997	1.0000	1.0097
1.0047	0.9985	1.0057	1.0018
1.0020	1.0012	1.0010	1.0001
1.0007	1.0010	0.9999	1.0036
0.9996	0.9999	1.0021	0.9984
1.0011	0.9994	1.0029	0.9985
1.0000	1.0014	1.0046	1.0000
0.9973	1.0004	1.0014	1.0012
1.0015	0.9975	0.9970	1.0039
1.0013	0.9954	0.9984	0.9994
1.0004	1.0014	1.0002	1.0002
1.0004	1.0004	0.9990	0.9993
1.0095	1.0150	1.0013	1.0020
1.0018	1.0000	1.0017	1.0000
1.0008	1.0003	1.0016	1.0022
0.9990	1.0029	0.9994	1.0036
0.9991	1.0025	0.9987	1.0001
0.9995	1.0035	1.0028	0.9990
0.9995	1.0008	1.0012	1.0040
1.0008	0.9981	1.0006	0.9992
1.0014	0.9979	0.9988	0.9989
0.9991	0.9973	1.0021	0.9999
0.9997	1.0008	0.9993	0.9999
0.9994	1.0017	1.0024	0.9999
1.0009	1.0006	0.9994	0.9991
1.0011	1.0019	0.9993	1.0014
0.9991	0.9995	0.9997	1.0022
1.0004	0.9970	1.0003	1.0004
1.0010	1.0023	1.0014	1.0132
1.0000	1.0002	1.0010	1.0871
1.0013	1.0005	1.0017	1.0007
1.0002	1.0008	1.0051	1.0012
1.0016	0.9997	1.0019	0.9990
1.0026	0.9998	1.0010	1.0026
1.0007	1.0003	0.9976	1.0006
1.0003	1.0009	1.0034	0.9997
0.9990	1.0019	0.9913	1.0001
1.0010	0.9983	0.9990	1.0024
1.0013	1.0039	0.9808	1.0001
0.9998	0.9999	1.0013	1.0064
1.0003	1.0011	1.0003	1.0008
1.0035	1.0037	1.0030	1.0001
1.0023	0.9985	1.0022	0.9996
1.0020	1.0029	1.0022	1.0442
1.0016	1.0013	1.0007	1.0006
1.0011	1.0051	0.9946	0.9983
1.0006	0.9978	0.9997	0.9998
0.9994	0.9992	0.9999	1.0004
1.0020	1.0007	0.9988	1.0006
0.9998	1.0013	0.9991	0.9964
0.9991	0.9999	1.0010	0.9991
0.9990	1.0052	0.9995	0.9995
0.9984	0.9994	1.0016	1.0005
1.0122	1.0001	0.9992	0.9995
1.0002	1.0006	1.0017	0.9992
1.0004	0.9995	0.9989	1.0002
1.0003	1.0007	0.9988	1.0000
1.0057	1.0011	0.9996	0.9999
0.9982	0.9997	1.0008	0.9984
1.0021	1.0039	0.9969	1.0006
0.9996	0.9996	1.0003	1.0040
0.9990	1.0201	1.0925	1.0021
1.0038	1.0001	1.1006	0.9999
1.0017	1.0022	1.0138	0.9991
1.0000	0.9996	1.0577	0.9953
1.0000	1.0003	1.0104	1.0029
0.9978	1.0012	1.0013	0.9995
1.0014	0.9990	0.9983	1.0009
1.0002	1.0000	1.0000	0.9986
0.9991	1.0003	0.9998	0.9966
1.0002	1.0012	0.9995	1.0054
1.0000	0.9999	0.9986	1.0021
1.0027	0.9960	0.9988	1.0007
1.0006	1.0007	1.0001	0.9987
1.0009	1.0044	1.0008	0.9992
1.0005	1.0019	0.9986	1.0048
1.0016	1.0007	0.9984	0.9963
1.0011	0.9979	0.9988	1.0341
1.0004	1.0145	1.0218	1.0430
0.9984	1.0010	1.0630	1.0046
1.0006	0.9986	1.0048	1.0031
0.9999	0.9991	1.0013	0.9968
1.0006	1.0006	1.0004	1.0018
1.0010	1.0691	1.0015	0.9994
0.9941	1.0067	1.0022	0.9983
0.9988	1.0019	1.0000	1.0012
0.9990	1.0000	1.0003	0.9983
1.0004	1.0033	0.9996	1.0566
0.9989	1.0008	1.0003	0.9996
0.9985	0.9993	0.9990	1.0007
0.9991	1.0007	0.9988	1.0025
1.0007	0.9980	0.9986	0.9981
1.0000	1.0051	0.9967	0.9993
1.0012	1.0012	1.0027	1.0007
1.0011	0.9963	1.0005	1.0019
1.0028	1.0011	1.0013	1.0008
0.9993	1.0035	1.0011	0.9979
1.0005	1.0008	1.0007	1.0000
0.9991	1.0006	0.9998	1.0018
1.0004	1.0030	0.9944	1.0003
0.9995	0.9999	0.9993	1.0021
1.0005	1.0002	0.9985	1.0017
1.0143	0.9997	1.0048	1.1107
1.0021	1.0039	1.0009	0.9981
0.9986	1.0014	1.0002	0.9996
1.0008	0.9978	1.0053	1.0012
1.0010	1.0005	0.9997	1.0142
1.0002	1.0000	1.0032	0.9958
1.0037	1.0008	1.0003	1.0049
1.0003	0.9996	1.0079	0.9982
1.0032	1.0008	1.0009	1.0004
1.0038	0.9993	1.0002	1.0021
0.9993	1.0005	1.0258	1.0008
1.0001	1.0061	1.0000	1.0059
1.0008	1.0013	1.0273	1.0011
1.0020	1.0007	1.0207	1.0000
0.9987	1.0002	1.0036	1.0014
0.9977	1.0005	1.0004	1.0009
1.0044	1.0011	1.0009	1.0002
0.9987	1.0006	0.9986	0.9998
1.0003	1.0733	0.9997	1.0013
0.9996	1.0002	1.0004	1.0002
1.0005	1.0001	0.9968	1.0012
0.9987	1.0022	0.9960	1.0002
0.9993	0.9989	0.9996	0.9990
1.0017	1.0029	1.0125	0.9997
0.9978	0.9993	1.0022	1.0009
1.0004	0.9999	1.0013	1.0012
1.0010	0.9989	0.9973	0.9998
0.9995	0.9970	1.0022	1.0015
0.9984	1.0114	0.9987	1.0001
0.9997	0.9984	1.0011	1.0012
0.9999	1.0005	1.0007	1.0002
0.9997	1.0007	0.9992	0.9993
1.0006	0.9990	0.9937	1.0015
1.0016	0.9989	0.9994	1.0010
1.0081	1.0098	1.0017	0.9978
1.0005	1.0019	1.0086	0.9988
1.0029	0.9992	0.9779	0.9998
1.0002	1.0009	1.0759	1.0005
1.0963	1.0029	1.0004	1.0006
0.9993	1.0028	0.9928	0.9990
1.0032	1.0014	0.9996	1.0030
0.9997	0.9986	1.0004	1.0004
0.9963	1.0023	1.0006	0.9998
1.0059	1.0001	0.9997	1.0014
1.0008	1.0004	1.0028	0.9989
1.0023	1.0038	0.9999	0.9979
1.0091	0.9997	0.9961	1.0010
1.0000	1.0018	1.0512	1.0014
1.0019	0.9998	1.0004	0.9990
1.0012	0.9998	0.9957	0.9994
1.0003	1.0003	1.0011	0.9997
1.0008	1.0016	0.9999	0.9994
1.0033	1.0240	0.9982	0.9982
0.9993	1.0000	0.9999	1.0094
1.0212	0.9812	1.0006	0.9994
0.9995	1.0689	0.9998	1.0001
1.0006	0.9999	0.9997	1.0077
1.0043	1.0051	1.0007	0.9994
1.0066	1.0006	0.9994	0.9999
1.0028	0.9995	1.0003	1.0076
0.9991	1.0019	1.0022	1.0013
1.0001	0.9988	1.0065	1.0020
1.0002	1.0029	0.9991	0.9987
0.9996	1.0008	0.9983	0.9998
1.0013	1.0035	0.9988	1.0042
1.0034	1.0088	1.0068	0.9998
1.0004	0.9991	0.9997	1.0012
1.0032	1.0014	1.0003	1.0032
1.0037	1.0002	0.9998	0.9986
1.0562	1.0024	1.0005	1.0022
1.0023	1.0010	0.9995	1.0042
0.9995	1.0002	0.9989	1.0026
0.9994	1.0066	0.9987	0.9964
1.0021	1.0006	1.0001	0.9951
1.0002	0.9998	1.0010	1.0006
0.9988	0.9996	1.0003	1.0009
0.9998	1.0009	0.9988	1.0027
0.9996	1.0015	0.9987	1.0010
1.0000	1.0000	1.0025	0.9995
1.0012	1.0003	1.0052	1.0017
1.0015	1.0012	0.9999	0.9936
1.0012	0.9993	1.0008	1.0239
1.0070	1.0012	0.9920	0.9868
0.9993	1.0003	1.0371	0.9998
0.9999	1.0008	1.0007	0.9994
1.0014	1.0012	0.9991	0.9994
1.0000	0.9982	1.0016	1.0013
1.0009	1.0082	0.9991	1.0000
0.9980	1.0010	0.9987	1.0018
1.0023	0.9992	1.0015	1.0005
1.0025	1.0006	1.0047	1.0023
0.9992	1.0002	1.0001	0.9961
0.9943	1.0003	1.0009	0.9992
0.9989	0.9999	1.0003	1.0004
1.0022	1.0009	0.9995	0.9989
0.9991	1.0009	0.9993	1.0090
0.9986	1.0017	1.0026	0.9992
1.0028	0.9990	0.9981	0.9994
1.0002	1.0022	1.0030	1.0005
1.0003	0.9977	1.0021	1.0007
1.0017	0.9968	1.0004	0.9995
0.9997	0.9964	1.0014	1.0004
1.0094	1.0035	0.9999	0.9899
1.0007	1.0004	0.9994	0.9996
1.0008	1.0013	1.0002	1.0040
1.0013	1.0009	0.9993	0.9980
1.0686	0.9995	1.0001	0.9933
0.9876	1.0038	1.0003	1.0023
1.0014	0.9993	0.9996	0.9990
1.0010	0.9997	1.0007	0.9985
0.9722	1.0007	1.0014	0.9993
1.0046	1.0025	0.9982	1.0188
0.9989	1.0027	1.0011	1.0003
0.9993	1.0159	0.9990	1.0200
